0.14,0.18,0.30,0.52,0.64,0.58,0.71,1.04,1.73,0.84,1.31,1.35,1.42,2.23,0.92
0.75,0.36,0.59,0.69,0.59,0.58,0.69,0.86,2.11,0.95,1.52,1.63,2.14,1.99,1.05
1.63,1.13,1.53,1.72,1.44,0.87,0.27,0.40,1.78,0.80,0.83,0.20,0.78,1.12,0.96
0.68,0.87,1.62,1.05,1.23,0.71,0.91,0.73,1.32,0.52,0.17,0.98,0.92,0.85,1.73
2.91,2.68,2.65,1.83,1.29,2.04,0.49,0.82,0.43,0.23,0.56,1.36,0.91,0.91,0.92
3.89,3.30,3.10,2.76,2.69,2.94,2.61,2.60,2.11,1.51,2.51,2.59,1.97,2.91,2.34
1.35,1.09,0.94,0.79,0.87,1.00,2.42,2.53,2.48,2.64,3.03,2.92,3.01,3.21,2.72
0.65,0.15,0.34,0.56,0.57,0.21,0.49,0.52,0.82,1.11,1.20,0.86,1.25,1.19,1.06
0.80,0.25,0.42,0.14,0.77,0.10,0.29,0.32,0.51,0.43,0.06,0.50,0.72,0.41,0.66
0.96,0.94,0.40,0.61,1.42,0.57,0.12,0.11,0.59,0.14,0.12,0.64,0.54,0.34,0.60
0.88,1.38,0.74,1.08,1.35,1.36,0.84,0.87,1.33,1.02,0.77,1.93,0.54,1.05,1.17
0.22,0.65,0.13,0.51,0.48,1.17,0.86,0.69,1.46,1.31,1.75,2.05,1.22,1.02,0.89
0.23,0.36,0.04,0.05,0.60,1.09,0.36,0.55,0.42,0.16,1.12,0.90,0.82,0.59,0.60
0.24,0.54,0.44,0.10,0.66,0.96,0.87,0.82,0.92,0.14,0.81,0.14,0.69,0.85,1.13
1.20,0.81,0.88,0.20,0.43,0.09,0.40,0.15,0.75,0.75,0.36,0.34,0.24,0.61,0.60
1.30,0.93,0.80,0.68,0.10,0.19,1.33,0.86,0.88,1.00,0.30,0.47,0.58,0.72,0.53
0.48,0.41,0.50,0.86,0.37,0.06,1.25,0.95,1.04,0.85,0.81,0.47,0.95,0.51,0.89
0.73,0.47,0.73,0.31,0.67,0.16,0.46,0.22,0.17,0.32,0.60,0.22,0.51,0.47,0.43
0.72,0.36,0.33,0.11,0.71,0.41,0.22,0.16,0.41,0.26,0.47,0.62,0.21,0.41,0.33
1.23,1.04,1.14,1.17,2.05,1.66,0.88,0.90,0.51,0.54,0.43,0.48,0.26,0.41,0.74
1.68,1.68,1.62,1.90,2.71,2.76,2.79,2.68,1.68,2.07,1.38,1.21,1.23,2.11,2.02
0.18,0.97,0.70,1.05,0.79,1.11,2.02,2.80,1.83,2.64,2.39,2.10,2.43,2.07,2.03
0.97,1.41,0.87,0.78,0.97,1.36,0.72,0.72,0.16,1.00,1.00,0.64,1.24,0.69,1.07
0.58,0.70,0.56,0.47,1.17,1.15,0.47,0.30,0.66,0.60,0.17,0.68,0.79,0.93,1.31
0.69,0.84,1.07,0.81,0.66,0.57,0.19,0.29,0.31,0.75,0.08,0.61,0.74,0.26,1.07
0.81,1.05,1.75,1.20,1.22,0.94,0.87,0.74,0.23,0.34,0.38,0.77,0.71,0.41,0.45
0.23,0.18,0.86,0.53,0.77,0.27,0.51,0.68,0.23,0.24,0.86,0.67,0.83,0.39,0.35
0.20,0.21,0.10,0.87,0.56,0.07,0.76,1.16,0.15,0.15,0.57,0.23,0.28,0.55,0.33
0.46,0.24,0.04,0.57,0.59,0.14,1.19,1.44,0.78,0.48,0.47,0.47,0.12,0.55,0.89
0.67,0.13,0.09,0.15,0.43,0.09,0.41,0.53,0.67,0.32,0.58,0.23,0.07,0.70,0.75
0.40,0.16,0.13,0.09,0.20,0.09,0.78,0.48,0.58,0.62,0.67,1.03,1.10,1.01,0.24
0.08,0.24,0.12,0.08,0.13,0.05,1.10,0.72,0.67,1.08,1.46,1.61,1.85,0.80,0.90
0.20,0.02,0.51,0.46,0.44,0.07,0.61,0.21,0.45,0.68,0.67,0.75,0.94,0.41,0.36
0.32,0.49,0.43,0.50,0.37,0.13,0.37,0.13,0.25,0.23,0.89,0.44,0.12,0.25,0.09
1.22,1.75,1.32,1.52,1.26,1.37,0.61,0.67,0.44,0.65,0.99,0.33,0.38,0.32,0.12
1.81,1.93,2.24,2.24,2.14,2.49,1.85,1.41,1.26,0.46,0.22,0.85,0.50,0.43,0.23
0.48,0.84,1.07,0.55,0.81,1.62,1.07,1.66,1.24,1.05,1.08,1.11,0.91,0.30,0.43
0.84,0.59,0.76,0.78,1.10,1.26,0.18,0.69,0.35,0.40,0.64,0.17,1.17,0.64,0.36
0.84,0.22,0.50,0.57,0.81,1.01,0.55,0.07,0.21,0.22,0.14,0.48,0.64,1.21,0.83
0.24,0.19,0.15,0.08,0.31,0.57,0.74,0.17,0.10,0.11,0.17,0.19,0.10,0.75,0.73
0.19,0.05,0.02,0.10,0.19,0.78,0.92,0.77,0.17,0.02,0.23,0.30,0.25,0.10,0.59
0.02,0.12,0.23,0.05,0.20,0.49,0.49,1.01,0.08,0.12,0.12,0.46,0.26,0.28,0.38
0.14,0.10,0.34,0.09,0.34,0.06,0.53,0.46,0.08,0.11,0.24,0.55,0.14,0.49,0.16
0.03,0.37,0.30,0.17,0.39,0.06,0.36,0.12,0.21,0.21,0.20,0.80,0.77,0.86,0.42
0.38,0.96,0.65,0.32,0.62,0.36,0.35,0.29,0.37,0.33,0.18,0.73,0.98,0.43,1.05
0.84,0.80,0.68,0.87,0.52,0.76,0.93,0.74,0.15,0.26,0.39,0.25,0.20,0.36,1.16
0.56,0.28,0.16,0.41,0.29,0.29,0.89,0.79,0.17,0.42,0.67,0.54,0.61,0.64,0.59
0.58,0.26,0.38,0.54,0.68,0.23,0.46,0.16,0.37,0.71,0.32,0.13,0.47,0.65,0.73
0.12,0.44,0.23,0.41,0.34,0.61,0.64,0.82,1.20,1.29,0.07,0.58,0.43,0.79,0.99
0.71,0.56,0.48,0.07,0.21,0.67,0.60,0.58,0.71,1.17,0.41,0.33,0.64,0.50,0.47
1.06,0.60,0.56,0.08,0.40,0.70,0.81,0.50,0.31,0.38,1.20,0.41,0.28,0.38,0.39
0.63,0.13,0.18,0.29,0.64,0.32,0.80,0.86,0.18,0.36,1.25,0.51,0.15,0.67,0.47
0.71,0.58,0.39,0.59,0.92,0.43,0.27,0.25,0.24,0.42,0.46,0.29,0.13,0.54,0.38
0.42,0.55,0.47,0.32,0.60,0.73,0.70,0.77,0.75,0.54,0.09,0.55,0.52,0.19,0.26
0.84,0.46,0.86,0.95,0.74,0.79,0.35,0.52,0.43,0.37,0.02,0.54,0.57,0.34,0.12
1.35,0.89,0.87,1.29,1.19,0.84,0.41,0.34,0.53,0.28,0.08,0.59,0.57,0.42,0.46
0.77,0.34,0.42,0.18,0.40,0.75,0.51,0.43,0.64,0.58,0.14,0.64,0.72,0.50,0.55
1.48,0.73,1.18,1.46,1.05,0.91,0.32,0.35,0.47,0.68,0.34,0.38,0.24,0.43,0.20
1.03,0.46,1.05,1.22,1.00,0.76,0.54,0.78,0.83,0.92,0.89,0.56,0.57,0.63,0.80
0.18,0.22,0.36,0.35,0.71,0.56,0.07,0.37,0.63,0.79,0.80,0.94,0.39,0.56,0.59
0.45,0.15,0.22,0.05,0.70,0.80,0.28,0.52,0.16,0.50,0.13,0.49,0.80,0.43,0.59
0.15,0.10,0.13,0.10,0.34,0.29,0.56,0.54,0.46,0.09,0.74,0.81,1.07,0.79,0.70
0.14,0.06,0.15,0.11,0.09,0.07,0.25,0.14,0.71,0.65,0.63,0.53,0.51,0.38,0.20
0.39,0.19,0.32,0.08,0.09,0.06,0.16,0.05,0.35,0.55,0.60,0.34,0.09,0.20,0.13
0.38,0.21,0.38,0.09,0.18,0.08,0.13,0.33,0.13,0.51,0.20,0.30,0.07,0.11,0.13
0.55,0.34,0.09,0.57,0.35,0.07,0.47,0.80,0.45,0.90,0.06,0.32,0.43,0.41,0.71
0.25,0.24,0.29,0.57,0.43,0.07,0.38,0.84,0.83,0.94,0.04,0.41,0.51,0.80,1.12
0.63,0.10,0.26,0.37,0.59,0.04,0.29,0.25,0.67,0.44,0.10,0.25,0.09,0.53,0.79
0.47,0.06,0.07,0.78,0.70,0.04,0.49,0.69,0.83,0.61,0.43,0.21,0.08,0.50,0.83
0.22,0.03,0.03,0.41,0.46,0.06,0.25,0.67,0.30,0.76,0.50,0.23,0.07,0.39,0.59
0.11,0.06,0.06,0.08,0.33,0.13,0.06,0.23,0.13,0.38,0.06,0.11,0.09,0.11,0.15
0.34,0.37,0.18,0.21,0.53,0.08,0.09,0.17,0.04,0.25,0.10,0.07,0.03,0.09,0.22
0.56,0.65,0.59,0.61,0.72,0.18,0.54,0.29,0.22,0.30,0.10,0.18,0.31,0.31,0.28
0.45,0.37,0.57,0.36,0.38,0.55,0.67,0.70,0.62,0.80,0.82,0.63,0.85,0.84,0.79
0.10,0.12,0.17,0.08,0.22,0.36,0.35,0.61,0.64,0.84,1.10,0.65,0.92,0.53,0.59
0.19,0.06,0.13,0.07,0.09,0.07,0.29,0.77,0.13,0.32,0.62,0.49,0.19,0.80,0.30
0.26,0.58,0.29,0.27,0.21,0.41,0.24,0.84,0.09,0.07,0.39,0.71,0.93,0.78,0.51
0.55,0.75,0.74,0.69,0.61,0.62,0.58,0.50,0.03,0.10,0.40,0.66,0.57,0.19,0.25
0.70,0.26,0.55,0.60,0.80,0.39,0.60,0.12,0.03,0.21,0.52,0.58,0.34,0.21,0.07
0.26,0.31,0.10,0.05,0.45,0.26,0.55,0.07,0.15,0.42,0.15,0.62,0.28,0.25,0.32
0.15,0.81,0.64,0.14,0.36,0.62,0.98,0.70,0.39,0.32,0.09,0.18,0.63,0.83,0.47
0.24,0.44,0.63,0.10,0.18,0.43,0.81,0.96,0.87,1.24,0.46,0.78,1.13,1.20,1.04
0.74,0.02,0.26,0.17,0.15,0.04,0.48,0.64,0.39,1.19,0.21,0.55,0.46,0.24,0.58
0.73,0.15,0.07,0.12,0.17,0.08,0.34,0.43,0.19,0.40,0.56,0.36,0.02,0.25,0.19
0.62,0.50,0.34,0.04,0.04,0.10,0.23,0.16,0.16,0.10,0.61,0.43,0.07,0.14,0.15
0.56,0.62,0.61,0.17,0.04,0.06,0.29,0.18,0.26,0.08,0.19,0.29,0.12,0.23,0.17
0.19,0.23,0.38,0.13,0.40,0.21,0.52,0.45,0.10,0.19,0.09,0.16,0.09,0.41,0.36
0.89,0.88,0.41,0.09,0.62,0.72,0.46,0.48,0.15,0.31,0.18,0.05,0.15,0.63,0.50
1.06,0.73,0.52,0.12,0.55,0.91,0.07,0.32,0.45,0.52,0.54,0.33,0.54,0.75,0.66
0.55,0.68,0.64,0.23,0.25,0.41,0.17,0.01,0.58,0.79,0.49,0.29,0.71,0.53,0.44
0.03,0.73,0.60,0.08,0.14,0.05,0.28,0.70,0.07,0.56,0.57,0.42,0.39,0.69,0.47
0.49,0.17,0.37,0.12,0.15,0.06,0.57,1.16,0.09,0.21,1.11,1.02,0.98,0.74,0.57
0.60,0.42,0.42,0.12,0.09,0.03,0.48,0.95,0.26,0.23,0.91,0.60,0.67,0.43,0.28
0.22,0.63,0.64,0.15,0.11,0.08,0.38,0.58,0.47,0.46,0.29,0.17,0.09,0.77,0.62
0.47,0.72,0.67,0.09,0.10,0.21,0.16,0.23,0.45,0.38,0.07,0.33,0.04,0.52,0.76
0.69,0.64,0.58,0.03,0.19,0.32,0.50,0.40,0.36,0.29,0.10,0.60,0.30,0.19,0.51
0.18,0.45,0.44,0.27,0.07,0.15,0.39,0.53,0.62,0.65,0.05,0.71,0.59,0.45,0.61
0.44,0.29,0.24,0.69,0.27,0.05,0.40,0.11,0.37,0.57,0.25,0.49,0.38,0.36,0.18
0.40,0.25,0.39,0.62,0.48,0.15,0.60,0.60,0.44,0.41,0.61,0.09,0.11,0.45,0.40
0.28,0.56,0.33,0.41,0.16,0.57,0.44,0.45,0.54,0.61,0.52,0.07,0.06,0.67,0.34
0.52,0.58,0.55,0.74,0.76,0.49,0.75,0.38,0.40,0.79,0.58,0.25,0.25,0.58,0.19
0.21,0.23,0.33,0.28,0.55,0.27,0.92,0.69,0.59,0.95,0.55,0.53,0.48,0.53,0.58
0.46,0.26,0.23,0.05,0.11,0.31,0.35,0.08,0.39,0.67,0.12,0.50,0.28,0.27,0.48
0.18,0.19,0.24,0.14,0.14,0.03,0.03,0.19,0.07,0.15,0.35,0.27,0.07,0.07,0.22
0.05,0.14,0.24,0.07,0.27,0.20,0.10,0.10,0.09,0.17,0.64,0.21,0.05,0.08,0.12
0.08,0.12,0.17,0.07,0.25,0.36,0.14,0.06,0.10,0.13,0.26,0.23,0.10,0.02,0.15
0.12,0.20,0.17,0.32,0.25,0.16,0.05,0.09,0.14,0.04,0.04,0.12,0.12,0.07,0.10
0.02,0.25,0.15,0.36,0.12,0.11,0.14,0.04,0.07,0.07,0.02,0.06,0.05,0.13,0.12
0.10,0.11,0.14,0.22,0.23,0.06,0.29,0.10,0.05,0.05,0.07,0.17,0.12,0.22,0.35
0.07,0.06,0.24,0.42,0.44,0.13,0.22,0.21,0.02,0.10,0.25,0.26,0.27,0.17,0.54
0.03,0.18,0.25,0.60,0.36,0.35,0.05,0.21,0.02,0.10,0.31,0.06,0.18,0.11,0.32
0.13,0.17,0.19,0.27,0.04,0.44,0.37,0.42,0.23,0.17,0.16,0.17,0.04,0.25,0.13
0.29,0.02,0.03,0.02,0.25,0.19,0.44,0.33,0.40,0.26,0.24,0.20,0.05,0.26,0.17
0.20,0.24,0.16,0.14,0.41,0.17,0.27,0.04,0.31,0.10,0.09,0.08,0.10,0.05,0.21
0.15,0.51,0.30,0.10,0.49,0.09,0.50,0.24,0.33,0.43,0.47,0.47,0.47,0.08,0.11
0.06,0.50,0.38,0.01,0.35,0.51,0.18,0.15,0.30,0.47,0.48,0.41,0.48,0.33,0.20
0.06,0.16,0.28,0.15,0.16,0.36,0.14,0.04,0.24,0.18,0.20,0.13,0.11,0.24,0.23
0.25,0.08,0.21,0.16,0.11,0.09,0.17,0.09,0.10,0.23,0.42,0.09,0.12,0.10,0.20
0.57,0.09,0.32,0.19,0.18,0.06,0.22,0.30,0.45,0.20,0.26,0.16,0.13,0.22,0.10
0.60,0.56,0.22,0.55,0.37,0.03,0.34,0.49,0.71,0.44,0.27,0.42,0.18,0.31,0.17
0.13,0.50,0.60,0.55,0.47,0.15,0.20,0.40,0.45,0.41,0.39,0.32,0.37,0.18,0.28
0.41,0.07,0.52,0.20,0.22,0.24,0.07,0.09,0.13,0.15,0.14,0.12,0.34,0.19,0.16
0.16,0.08,0.28,0.07,0.13,0.13,0.06,0.03,0.04,0.09,0.03,0.20,0.10,0.27,0.26
0.05,0.20,0.19,0.16,0.08,0.04,0.21,0.09,0.04,0.06,0.11,0.05,0.02,0.28,0.30
0.07,0.48,0.58,0.06,0.11,0.05,0.32,0.27,0.04,0.01,0.09,0.11,0.09,0.20,0.20
0.04,0.62,0.65,0.57,0.26,0.06,0.21,0.28,0.07,0.06,0.07,0.15,0.05,0.38,0.18
0.06,0.34,0.29,0.59,0.45,0.05,0.12,0.09,0.03,0.02,0.11,0.19,0.08,0.26,0.25
0.06,0.18,0.17,0.27,0.18,0.41,0.06,0.09,0.17,0.10,0.03,0.29,0.32,0.14,0.29
0.20,0.50,0.52,0.06,0.33,0.75,0.18,0.09,0.09,0.10,0.11,0.17,0.24,0.08,0.24
0.35,0.51,0.98,0.20,0.42,0.39,0.45,0.27,0.07,0.10,0.15,0.08,0.08,0.17,0.14
0.12,0.33,0.64,0.11,0.23,0.30,0.24,0.30,0.29,0.17,0.09,0.20,0.30,0.16,0.07
0.28,0.32,0.09,0.08,0.03,0.18,0.15,0.42,0.34,0.26,0.16,0.24,0.37,0.15,0.29
0.24,0.29,0.11,0.45,0.23,0.29,0.17,0.32,0.04,0.25,0.27,0.23,0.48,0.08,0.21
0.27,0.33,0.29,0.57,0.40,0.78,0.61,0.39,0.39,0.69,0.09,0.62,0.77,0.31,0.39
0.14,0.22,0.35,0.33,0.15,0.66,0.43,0.10,0.83,0.74,0.46,0.47,0.77,0.38,0.32
0.34,0.37,0.39,0.26,0.49,0.21,0.50,0.23,0.43,0.10,0.39,0.16,0.29,0.23,0.15
0.27,0.47,0.30,0.24,0.34,0.62,0.55,0.21,0.52,0.48,0.65,0.39,0.65,0.63,0.38
0.08,0.22,0.10,0.14,0.04,0.25,0.18,0.27,0.22,0.31,0.47,0.26,0.53,0.42,0.13
0.11,0.05,0.08,0.01,0.02,0.23,0.29,0.39,0.05,0.14,0.15,0.21,0.18,0.23,0.19
0.09,0.20,0.06,0.02,0.14,0.21,0.15,0.31,0.07,0.14,0.23,0.06,0.05,0.21,0.30
0.27,0.48,0.35,0.17,0.37,0.40,0.35,0.18,0.29,0.17,0.27,0.15,0.24,0.22,0.42
0.26,0.41,0.40,0.18,0.43,0.57,0.45,0.22,0.38,0.52,0.45,0.32,0.44,0.27,0.59
0.11,0.13,0.23,0.11,0.13,0.20,0.13,0.16,0.10,0.43,0.29,0.44,0.50,0.11,0.36
0.01,0.03,0.06,0.01,0.12,0.01,0.03,0.03,0.34,0.25,0.04,0.36,0.31,0.17,0.14
0.03,0.01,0.09,0.04,0.08,0.02,0.13,0.09,0.28,0.37,0.03,0.23,0.08,0.10,0.12
0.15,0.19,0.18,0.03,0.03,0.04,0.32,0.27,0.19,0.29,0.22,0.09,0.25,0.23,0.12
0.12,0.34,0.12,0.01,0.06,0.09,0.17,0.44,0.28,0.26,0.29,0.18,0.56,0.31,0.30
0.21,0.47,0.31,0.20,0.30,0.50,0.20,0.29,0.16,0.22,0.21,0.14,0.42,0.15,0.24
0.34,0.57,0.64,0.48,0.51,0.84,0.44,0.35,0.43,0.32,0.39,0.42,0.31,0.24,0.28
0.08,0.19,0.35,0.37,0.22,0.46,0.34,0.38,0.53,0.45,0.48,0.47,0.56,0.39,0.40
0.02,0.09,0.05,0.22,0.09,0.04,0.06,0.13,0.22,0.13,0.24,0.20,0.25,0.16,0.17
0.03,0.09,0.05,0.07,0.14,0.06,0.13,0.07,0.04,0.14,0.22,0.16,0.22,0.31,0.24
0.11,0.27,0.18,0.17,0.11,0.21,0.10,0.07,0.20,0.26,0.22,0.12,0.15,0.25,0.18
0.18,0.33,0.33,0.21,0.19,0.27,0.15,0.23,0.25,0.33,0.07,0.31,0.18,0.24,0.02
0.11,0.24,0.25,0.09,0.16,0.12,0.21,0.21,0.21,0.45,0.29,0.23,0.31,0.30,0.19
0.05,0.18,0.14,0.04,0.10,0.02,0.07,0.11,0.07,0.28,0.13,0.04,0.20,0.19,0.30
0.02,0.15,0.12,0.03,0.08,0.04,0.11,0.16,0.04,0.08,0.12,0.16,0.09,0.10,0.10
0.10,0.15,0.27,0.14,0.13,0.05,0.33,0.24,0.07,0.09,0.24,0.16,0.08,0.03,0.04
0.16,0.22,0.23,0.35,0.08,0.30,0.51,0.22,0.33,0.19,0.04,0.22,0.37,0.13,0.19
0.08,0.11,0.04,0.37,0.27,0.31,0.33,0.39,0.20,0.51,0.23,0.19,0.55,0.18,0.16
0.20,0.21,0.24,0.35,0.41,0.16,0.28,0.35,0.33,0.29,0.25,0.08,0.20,0.41,0.19
0.19,0.20,0.08,0.31,0.22,0.37,0.44,0.26,0.54,0.27,0.51,0.42,0.40,0.52,0.42
0.13,0.28,0.54,0.30,0.15,0.18,0.28,0.28,0.56,0.22,0.49,0.46,0.43,0.02,0.28
0.34,0.52,0.72,0.36,0.45,0.49,0.57,0.62,0.34,0.40,0.35,0.59,0.45,0.51,0.35
0.20,0.22,0.47,0.30,0.32,0.24,0.58,0.43,0.56,0.40,0.56,0.81,0.62,0.51,0.42
0.38,0.40,0.21,0.38,0.09,0.28,0.29,0.23,0.46,0.12,0.19,0.52,0.33,0.22,0.22
0.38,0.40,0.19,0.35,0.28,0.15,0.47,0.28,0.29,0.36,0.29,0.33,0.41,0.39,0.33
0.44,0.49,0.44,0.37,0.43,0.42,0.19,0.08,0.28,0.28,0.14,0.51,0.44,0.28,0.28
0.62,0.64,0.72,0.66,0.63,0.85,0.43,0.34,0.41,0.30,0.05,0.53,0.36,0.25,0.28
0.32,0.25,0.36,0.32,0.38,0.57,0.27,0.28,0.47,0.40,0.20,0.32,0.33,0.28,0.35
0.29,0.39,0.18,0.35,0.39,0.30,0.41,0.13,0.40,0.16,0.05,0.18,0.26,0.06,0.20
0.27,0.32,0.19,0.41,0.42,0.44,0.60,0.29,0.66,0.60,0.44,0.51,0.64,0.48,0.47
0.18,0.12,0.05,0.26,0.06,0.13,0.21,0.10,0.54,0.63,0.40,0.43,0.50,0.29,0.31
0.24,0.14,0.09,0.25,0.24,0.23,0.09,0.11,0.09,0.26,0.12,0.13,0.07,0.02,0.16
0.10,0.07,0.05,0.30,0.18,0.11,0.13,0.08,0.11,0.14,0.19,0.17,0.19,0.07,0.13
0.36,0.45,0.40,0.46,0.39,0.60,0.31,0.26,0.45,0.16,0.01,0.29,0.29,0.14,0.11
0.34,0.36,0.36,0.33,0.47,0.77,0.61,0.41,0.65,0.51,0.56,0.72,0.48,0.50,0.32
0.07,0.05,0.05,0.03,0.11,0.36,0.31,0.26,0.37,0.59,0.56,0.60,0.29,0.41,0.12
0.04,0.07,0.10,0.06,0.10,0.05,0.06,0.03,0.04,0.24,0.20,0.13,0.06,0.08,0.16
0.01,0.10,0.19,0.11,0.13,0.05,0.08,0.08,0.02,0.11,0.05,0.05,0.03,0.06,0.10
0.17,0.53,0.55,0.40,0.22,0.25,0.15,0.16,0.16,0.16,0.08,0.14,0.21,0.07,0.14
0.10,0.69,0.58,0.37,0.32,0.29,0.33,0.22,0.36,0.21,0.25,0.33,0.38,0.26,0.22
0.26,0.58,0.53,0.20,0.40,0.34,0.28,0.10,0.28,0.21,0.24,0.38,0.23,0.32,0.24
0.47,0.56,0.59,0.44,0.85,0.68,0.40,0.38,0.28,0.18,0.32,0.54,0.33,0.47,0.48
0.29,0.29,0.23,0.17,0.59,0.37,0.41,0.52,0.49,0.39,0.55,0.54,0.65,0.56,0.48
0.06,0.03,0.08,0.26,0.15,0.28,0.11,0.05,0.32,0.21,0.41,0.08,0.33,0.41,0.15
0.07,0.07,0.13,0.09,0.22,0.18,0.12,0.29,0.64,0.24,0.35,0.45,0.52,0.59,0.22
0.20,0.16,0.25,0.27,0.19,0.25,0.10,0.11,0.75,0.25,0.36,0.37,0.57,0.41,0.18
0.30,0.26,0.48,0.46,0.40,0.27,0.06,0.14,0.66,0.27,0.16,0.08,0.20,0.23,0.29
0.09,0.35,0.52,0.19,0.21,0.29,0.23,0.15,0.38,0.16,0.01,0.35,0.36,0.16,0.46
0.75,0.87,0.86,0.57,0.50,0.75,0.21,0.27,0.27,0.08,0.28,0.49,0.22,0.31,0.14
0.75,0.78,0.73,0.60,0.67,0.76,0.70,0.65,0.84,0.61,0.74,0.86,0.71,0.85,0.68
0.20,0.17,0.14,0.12,0.12,0.14,0.48,0.44,0.72,0.78,0.66,0.70,0.79,0.70,0.57
0.13,0.02,0.08,0.11,0.16,0.07,0.08,0.06,0.26,0.34,0.20,0.17,0.31,0.22,0.17
0.18,0.10,0.10,0.06,0.27,0.07,0.10,0.05,0.21,0.14,0.04,0.18,0.24,0.09,0.18
0.25,0.34,0.12,0.24,0.47,0.22,0.08,0.05,0.26,0.07,0.04,0.29,0.16,0.13,0.22
0.16,0.37,0.14,0.30,0.35,0.42,0.22,0.25,0.54,0.40,0.30,0.61,0.21,0.32,0.37
0.05,0.14,0.01,0.11,0.13,0.34,0.16,0.11,0.43,0.32,0.46,0.53,0.33,0.24,0.19
0.08,0.13,0.05,0.02,0.19,0.34,0.11,0.19,0.18,0.03,0.26,0.20,0.21,0.15,0.18
0.08,0.15,0.15,0.02,0.18,0.22,0.20,0.13,0.39,0.15,0.19,0.04,0.12,0.23,0.29
0.30,0.28,0.25,0.07,0.11,0.03,0.15,0.02,0.32,0.31,0.05,0.11,0.04,0.17,0.08
0.24,0.25,0.16,0.23,0.03,0.04,0.33,0.20,0.36,0.34,0.11,0.19,0.20,0.21,0.21
0.11,0.15,0.19,0.24,0.18,0.07,0.26,0.17,0.33,0.22,0.22,0.11,0.26,0.13,0.24
0.20,0.14,0.21,0.08,0.20,0.06,0.10,0.06,0.03,0.14,0.14,0.10,0.12,0.14,0.09
0.18,0.07,0.03,0.08,0.27,0.19,0.06,0.08,0.17,0.18,0.17,0.22,0.07,0.10,0.12
0.33,0.40,0.42,0.43,0.74,0.66,0.31,0.26,0.30,0.38,0.06,0.10,0.10,0.27,0.24
0.34,0.43,0.43,0.50,0.75,0.80,0.68,0.70,0.72,0.91,0.52,0.48,0.53,0.71,0.64
0.06,0.31,0.20,0.26,0.08,0.23,0.31,0.61,0.47,0.89,0.62,0.55,0.75,0.48,0.49
0.23,0.38,0.28,0.23,0.35,0.48,0.17,0.14,0.19,0.27,0.20,0.14,0.30,0.23,0.29
0.11,0.08,0.07,0.13,0.32,0.28,0.11,0.09,0.24,0.26,0.06,0.21,0.25,0.23,0.36
0.15,0.30,0.41,0.31,0.23,0.25,0.10,0.11,0.14,0.27,0.03,0.18,0.20,0.05,0.27
0.13,0.25,0.51,0.30,0.37,0.27,0.25,0.20,0.05,0.10,0.13,0.27,0.23,0.15,0.13
0.06,0.05,0.22,0.21,0.21,0.08,0.08,0.18,0.06,0.06,0.22,0.16,0.24,0.15,0.10
0.06,0.06,0.04,0.27,0.20,0.06,0.27,0.36,0.11,0.08,0.12,0.08,0.06,0.16,0.10
0.14,0.08,0.03,0.13,0.18,0.08,0.29,0.31,0.30,0.21,0.17,0.11,0.04,0.16,0.25
0.17,0.03,0.05,0.04,0.12,0.05,0.05,0.05,0.25,0.12,0.12,0.04,0.06,0.22,0.17
0.10,0.05,0.05,0.03,0.05,0.04,0.22,0.18,0.25,0.28,0.29,0.43,0.44,0.31,0.15
0.04,0.04,0.04,0.03,0.07,0.03,0.27,0.14,0.26,0.37,0.38,0.46,0.56,0.16,0.27
0.08,0.01,0.17,0.18,0.14,0.03,0.16,0.03,0.19,0.20,0.17,0.19,0.21,0.18,0.06
0.10,0.24,0.08,0.12,0.02,0.11,0.12,0.04,0.07,0.12,0.33,0.15,0.10,0.06,0.06
0.36,0.60,0.51,0.59,0.54,0.63,0.26,0.19,0.28,0.18,0.25,0.13,0.16,0.12,0.05
0.40,0.50,0.62,0.58,0.64,0.82,0.54,0.39,0.56,0.28,0.17,0.33,0.22,0.14,0.11
0.04,0.23,0.29,0.05,0.25,0.48,0.20,0.41,0.41,0.35,0.34,0.31,0.37,0.10,0.14
0.20,0.18,0.24,0.21,0.33,0.42,0.09,0.12,0.10,0.13,0.15,0.03,0.40,0.25,0.14
0.15,0.03,0.11,0.09,0.18,0.30,0.17,0.01,0.05,0.08,0.04,0.15,0.16,0.37,0.23
0.05,0.06,0.05,0.06,0.07,0.21,0.24,0.08,0.03,0.05,0.04,0.03,0.03,0.16,0.20
0.04,0.02,0.04,0.05,0.06,0.26,0.23,0.24,0.04,0.02,0.03,0.08,0.10,0.04,0.18
0.04,0.04,0.07,0.01,0.10,0.10,0.10,0.25,0.01,0.04,0.04,0.13,0.07,0.11,0.10
0.07,0.01,0.09,0.04,0.15,0.01,0.15,0.08,0.03,0.00,0.09,0.16,0.07,0.18,0.07
0.01,0.14,0.07,0.04,0.16,0.01,0.12,0.04,0.12,0.07,0.05,0.26,0.31,0.24,0.14
0.10,0.29,0.19,0.15,0.23,0.17,0.09,0.07,0.15,0.05,0.07,0.19,0.28,0.07,0.32
0.18,0.22,0.14,0.28,0.15,0.24,0.26,0.22,0.06,0.04,0.11,0.06,0.07,0.10,0.22
0.11,0.09,0.05,0.18,0.03,0.07,0.22,0.18,0.04,0.01,0.05,0.07,0.08,0.07,0.06
